geometry,@id,Catégorie,Lieu,id
"{""type"":""Point"",""coordinates"":[-3.9858967,5.3977447]}",node/7056143584,Arrêt de bus,Complexe Sportif Angré,node/7056143584
"{""type"":""Point"",""coordinates"":[-3.9794621,5.3667376]}",node/7056198869,Arrêt de bus,Ong Joie de vivre,node/7056198869
"{""type"":""Point"",""coordinates"":[-3.9861703,5.3954656]}",node/7056202785,Arrêt de bus,Rue Lamine,node/7056202785
"{""type"":""Point"",""coordinates"":[-3.9870822,5.3879726]}",node/7056202786,Arrêt de bus,Côte d'Ivoire Télécom,node/7056202786
"{""type"":""Point"",""coordinates"":[-3.9846173,5.3740465]}",node/7056202787,Arrêt de bus,Commisariat 30è Art.,node/7056202787
"{""type"":""Point"",""coordinates"":[-3.9778085,5.353759]}",node/7056202789,Arrêt de bus,Riviera 2,node/7056202789
"{""type"":""Point"",""coordinates"":[-3.9789565,5.3569076]}",node/7056202790,Arrêt de bus,Clinique Médicale Sainte-Philomène,node/7056202790
"{""type"":""Point"",""coordinates"":[-3.9806268,5.3693426]}",node/7056202792,Arrêt de bus,Église Saint Bernard,node/7056202792
"{""type"":""Point"",""coordinates"":[-3.9853992,5.4028717]}",node/7056202797,Arrêt de bus,Termunis 81/82,node/7056202797
"{""type"":""Point"",""coordinates"":[-3.9852449,5.4032849]}",node/7056202798,Arrêt de bus,Terminus 705 Angre,node/7056202798
"{""type"":""Point"",""coordinates"":[-3.9905188,5.3980238]}",node/7056217831,Arrêt de bus,Angré 22ème,node/7056217831
"{""type"":""Point"",""coordinates"":[-3.98635,5.3941384]}",node/7056217834,Arrêt de bus,Carrefour Bluethooth,node/7056217834
"{""type"":""Point"",""coordinates"":[-4.0741675,5.3577741]}",node/7056274250,Arrêt de bus,Sicomex,node/7056274250
"{""type"":""Point"",""coordinates"":[-4.0947756,5.3826599]}",node/7056274251,Arrêt de bus,Micao,node/7056274251
"{""type"":""Point"",""coordinates"":[-4.0955186,5.3810256]}",node/7056274254,Arrêt de bus,Pharmacie Micao,node/7056274254
"{""type"":""Point"",""coordinates"":[-4.0946435,5.3768899]}",node/7056274255,Arrêt de bus,Carrefour Gargill,node/7056274255
"{""type"":""Point"",""coordinates"":[-4.0169063,5.3089927]}",node/7056277274,Arrêt de bus,Gare bateau-bus,node/7056277274
"{""type"":""Point"",""coordinates"":[-4.0295215,5.3653423]}",node/7056562832,Arrêt de bus,Garage en Haut,node/7056562832
"{""type"":""Point"",""coordinates"":[-4.0237091,5.3811191]}",node/7056562833,Arrêt de bus,Cissé 1er,node/7056562833
"{""type"":""Point"",""coordinates"":[-4.0204348,5.3999911]}",node/7056562835,Arrêt de bus,Express,node/7056562835
"{""type"":""Point"",""coordinates"":[-4.0166858,5.4068598]}",node/7056562836,Arrêt de bus,Plaque Anador,node/7056562836
"{""type"":""Point"",""coordinates"":[-4.0162446,5.4090694]}",node/7056562837,Arrêt de bus,Anador,node/7056562837
"{""type"":""Point"",""coordinates"":[-4.0175159,5.4197117]}",node/7056562841,Arrêt de bus,Au Feu,node/7056562841
"{""type"":""Point"",""coordinates"":[-4.0193063,5.4017782]}",node/7056562843,Arrêt de bus,Garage Machine,node/7056562843
"{""type"":""Point"",""coordinates"":[-4.023445,5.3811124]}",node/7056562844,Arrêt de bus,Cissé 2ème,node/7056562844
"{""type"":""Point"",""coordinates"":[-4.0291976,5.3693433]}",node/7056562845,Arrêt de bus,Guinness,node/7056562845
"{""type"":""Point"",""coordinates"":[-4.0997437,5.3192337]}",node/7056730266,Arrêt de bus,Carrefour Lokoa,node/7056730266
"{""type"":""Point"",""coordinates"":[-4.1035451,5.321877]}",node/7056730267,Arrêt de bus,Carrefour Jatak,node/7056730267
"{""type"":""Point"",""coordinates"":[-4.1049439,5.3228151]}",node/7056730268,Arrêt de bus,Carrefour Internat,node/7056730268
"{""type"":""Point"",""coordinates"":[-4.1024722,5.329073]}",node/7056730270,Arrêt de bus,Pharmacie Niangon Nord,node/7056730270
"{""type"":""Point"",""coordinates"":[-4.0859498,5.3355058]}",node/7056730272,Arrêt de bus,Poubelle,node/7056730272
"{""type"":""Point"",""coordinates"":[-4.0792899,5.3396813]}",node/7056730273,Arrêt de bus,Marché Sicogi,node/7056730273
"{""type"":""Point"",""coordinates"":[-4.0724006,5.3447246]}",node/7056730275,Arrêt de bus,Ecole William Ponty,node/7056730275
"{""type"":""Point"",""coordinates"":[-4.068439,5.3466955]}",node/7056730276,Arrêt de bus,Pharmacie Wassakara,node/7056730276
"{""type"":""Point"",""coordinates"":[-4.0301589,5.3587519]}",node/7056730277,Arrêt de bus,Pharmacie d'Agban,node/7056730277
"{""type"":""Point"",""coordinates"":[-4.0261245,5.3573188]}",node/7056730278,Arrêt de bus,Brigade d'Adjamé,node/7056730278
"{""type"":""Point"",""coordinates"":[-4.0751439,5.3395304]}",node/7056730280,Arrêt de bus,Au Score,node/7056730280
"{""type"":""Point"",""coordinates"":[-4.0778583,5.3395324]}",node/7056730281,Arrêt de bus,Marche de Sicogi,node/7056730281
"{""type"":""Point"",""coordinates"":[-4.0096691,5.347978]}",node/7057184297,Arrêt de bus,Pont Lycee technique,node/7057184297
"{""type"":""Point"",""coordinates"":[-3.9674538,5.3567647]}",node/7057184298,Arrêt de bus,Cap Nord,node/7057184298
"{""type"":""Point"",""coordinates"":[-3.9639542,5.3584671]}",node/7057184299,Arrêt de bus,9 Kilo,node/7057184299
"{""type"":""Point"",""coordinates"":[-3.9618024,5.3597316]}",node/7057184300,Arrêt de bus,Warren,node/7057184300
"{""type"":""Point"",""coordinates"":[-3.9234073,5.3742081]}",node/7057184303,Arrêt de bus,Jules Verne,node/7057184303
"{""type"":""Point"",""coordinates"":[-3.9107318,5.3716031]}",node/7057184305,Arrêt de bus,Coup de Frein,node/7057184305
"{""type"":""Point"",""coordinates"":[-3.9099567,5.3692678]}",node/7057184306,Arrêt de bus,Adaman,node/7057184306
"{""type"":""Point"",""coordinates"":[-3.8843697,5.3581139]}",node/7057184307,Arrêt de bus,Gare Bingerville,node/7057184307
"{""type"":""Point"",""coordinates"":[-3.8911718,5.35769]}",node/7057184309,Arrêt de bus,Sous-Préfecture,node/7057184309
"{""type"":""Point"",""coordinates"":[-3.9214982,5.3743256]}",node/7057184314,Arrêt de bus,Panneau Orange,node/7057184314
"{""type"":""Point"",""coordinates"":[-3.9585087,5.3614581]}",node/7057184319,Arrêt de bus,Après barrage,node/7057184319
"{""type"":""Point"",""coordinates"":[-4.0117645,5.3536652]}",node/7057184320,Arrêt de bus,Adjamé Liberté Gare de Bingerville,node/7057184320
"{""type"":""Point"",""coordinates"":[-4.1022643,5.3672735]}",node/7057276359,Arrêt de bus,Gare Gesco,node/7057276359
"{""type"":""Point"",""coordinates"":[-4.029457,5.3589064]}",node/7057276360,Arrêt de bus,Adjamé Agban,node/7057276360
"{""type"":""Point"",""coordinates"":[-4.097619,5.3659041]}",node/7057928785,Arrêt de bus,Grand Carrefour,node/7057928785
"{""type"":""Point"",""coordinates"":[-4.0997664,5.3586789]}",node/7057928788,Arrêt de bus,2ème,node/7057928788
"{""type"":""Point"",""coordinates"":[-4.093125,5.3576374]}",node/7057928789,Arrêt de bus,Cité Mamie Adjoua,node/7057928789
"{""type"":""Point"",""coordinates"":[-4.0911866,5.3560909]}",node/7057928790,Arrêt de bus,Station Shell du CHU,node/7057928790
"{""type"":""Point"",""coordinates"":[-4.0845871,5.3553702]}",node/7057928792,Arrêt de bus,Carrefour Zone,node/7057928792
"{""type"":""Point"",""coordinates"":[-4.0790175,5.3555545]}",node/7057928793,Arrêt de bus,Carrefour Marché Siporex,node/7057928793
"{""type"":""Point"",""coordinates"":[-4.0761345,5.3556706]}",node/7057928794,Arrêt de bus,Marché Siporex,node/7057928794
"{""type"":""Point"",""coordinates"":[-4.0684835,5.3559647]}",node/7057928795,Arrêt de bus,Auto Ecole,node/7057928795
"{""type"":""Point"",""coordinates"":[-4.0657128,5.3566367]}",node/7057928796,Arrêt de bus,Au Feu Du Sable,node/7057928796
"{""type"":""Point"",""coordinates"":[-4.0526099,5.357507]}",node/7057928797,Arrêt de bus,Garage Massa,node/7057928797
"{""type"":""Point"",""coordinates"":[-4.0062581,5.3786237]}",node/7058023894,Arrêt de bus,"Gare de Woro Woro, Deux Plateau - Vallon",node/7058023894
"{""type"":""Point"",""coordinates"":[-3.9904665,5.3750146]}",node/7058023895,Arrêt de bus,Sococé Vallon,node/7058023895
"{""type"":""Point"",""coordinates"":[-3.9897725,5.3644019]}",node/7058023898,Arrêt de bus,Cash Center Vallon,node/7058023898
"{""type"":""Point"",""coordinates"":[-3.9979144,5.378199]}",node/7058023899,Arrêt de bus,Carrefour Duncan,node/7058023899
"{""type"":""Point"",""coordinates"":[-3.9985393,5.3735899]}",node/7058050530,Arrêt de bus,Sococe 2 Pltx,node/7058050530
"{""type"":""Point"",""coordinates"":[-4.0061853,5.4000018]}",node/7058185549,Arrêt de bus,Mobil Azur,node/7058185549
"{""type"":""Point"",""coordinates"":[-3.9908917,5.4041573]}",node/7058185550,Arrêt de bus,Petro Ivoire Angre,node/7058185550
"{""type"":""Point"",""coordinates"":[-3.987793,5.4041442]}",node/7058185551,Arrêt de bus,Carrefour Notre Dame Angré,node/7058185551
"{""type"":""Point"",""coordinates"":[-3.9789792,5.4030314]}",node/7058185552,Arrêt de bus,Marché COCOVICO,node/7058185552
"{""type"":""Point"",""coordinates"":[-3.9564684,5.3998841]}",node/7058185553,Arrêt de bus,CHU Angré,node/7058185553
"{""type"":""Point"",""coordinates"":[-3.9735586,5.4006928]}",node/7058185554,Arrêt de bus,Cité Wedouwel,node/7058185554
"{""type"":""Point"",""coordinates"":[-3.9781993,5.402907]}",node/7058185555,Arrêt de bus,BICICI Djibi,node/7058185555
"{""type"":""Point"",""coordinates"":[-3.9853318,5.4037764]}",node/7058185557,Arrêt de bus,Terminus 81/82,node/7058185557
"{""type"":""Point"",""coordinates"":[-4.003952,5.3999811]}",node/7058225058,Arrêt de bus,Azur 2,node/7058225058
"{""type"":""Point"",""coordinates"":[-3.9992702,5.3998756]}",node/7058225059,Arrêt de bus,Geo-Beton,node/7058225059
"{""type"":""Point"",""coordinates"":[-3.9917627,5.3984871]}",node/7058225060,Arrêt de bus,22ème,node/7058225060
"{""type"":""Point"",""coordinates"":[-3.9717246,5.3789427]}",node/7058225063,Arrêt de bus,CNPS en Haut- Boulangerie Mary's,node/7058225063
"{""type"":""Point"",""coordinates"":[-3.9717749,5.3789741]}",node/7058225064,Arrêt de bus,CNPS en Haut-Mary's,node/7058225064
"{""type"":""Point"",""coordinates"":[-3.9744048,5.3860526]}",node/7058225066,Arrêt de bus,Cash Center 8ème Tranche,node/7058225066
"{""type"":""Point"",""coordinates"":[-3.9764325,5.3934562]}",node/7058225067,Arrêt de bus,Temple El Bethel,node/7058225067
"{""type"":""Point"",""coordinates"":[-3.9772882,5.3966352]}",node/7058225068,Arrêt de bus,king Deco,node/7058225068
"{""type"":""Point"",""coordinates"":[-3.9870594,5.3977521]}",node/7058225069,Arrêt de bus,Complexe Sportif Angré,node/7058225069
"{""type"":""Point"",""coordinates"":[-4.0256925,5.3411122]}",node/7058310540,Arrêt de bus,Adjame Mairie-Dallas,node/7058310540
"{""type"":""Point"",""coordinates"":[-4.0054393,5.4000185]}",node/7058499893,Arrêt de bus,Marché,node/7058499893
"{""type"":""Point"",""coordinates"":[-3.99739,5.3996113]}",node/7058499894,Arrêt de bus,Mahou,node/7058499894
"{""type"":""Point"",""coordinates"":[-3.9783463,5.4146182]}",node/7058499895,Arrêt de bus,Angré Château,node/7058499895
"{""type"":""Point"",""coordinates"":[-3.9779788,5.4147717]}",node/7058499896,Arrêt de bus,Angré Château Fin Goudron,node/7058499896
"{""type"":""Point"",""coordinates"":[-3.9814241,5.4124193]}",node/7058499897,Arrêt de bus,Fin goudron-Angré Château,node/7058499897
"{""type"":""Point"",""coordinates"":[-3.988534,5.4075881]}",node/7058499898,Arrêt de bus,Star 6,node/7058499898
"{""type"":""Point"",""coordinates"":[-3.9618668,5.3603471]}",node/7060277170,Arrêt de bus,Warren Palmeraie,node/7060277170
"{""type"":""Point"",""coordinates"":[-3.9643954,5.380575]}",node/7060277171,Arrêt de bus,Pharmacie Rosiers,node/7060277171
"{""type"":""Point"",""coordinates"":[-3.9646855,5.3808721]}",node/7060277172,Arrêt de bus,Termunis des Rosiers,node/7060277172
"{""type"":""Point"",""coordinates"":[-3.9617602,5.3738329]}",node/7060277174,Arrêt de bus,Ivoire Center,node/7060277174
"{""type"":""Point"",""coordinates"":[-3.9648145,5.3715597]}",node/7060277175,Arrêt de bus,Pharmacie Saint-Paul,node/7060277175
"{""type"":""Point"",""coordinates"":[-3.9604227,5.3659533]}",node/7060486568,Arrêt de bus,Foursquare,node/7060486568
"{""type"":""Point"",""coordinates"":[-3.9603172,5.3667122]}",node/7060486569,Arrêt de bus,King Cash,node/7060486569
"{""type"":""Point"",""coordinates"":[-3.9602964,5.3695475]}",node/7060486570,Arrêt de bus,Chez Miss Zahui,node/7060486570
"{""type"":""Point"",""coordinates"":[-3.9563294,5.3833115]}",node/7060486571,Arrêt de bus,Carrefour Saint Viateur,node/7060486571
"{""type"":""Point"",""coordinates"":[-3.9533937,5.3849164]}",node/7060486572,Arrêt de bus,Palmeraie SIPIM 4,node/7060486572
"{""type"":""Point"",""coordinates"":[-4.0192654,5.4242953]}",node/7066057000,Arrêt de bus,A l'Arrêt,node/7066057000
"{""type"":""Point"",""coordinates"":[-4.0691039,5.4433257]}",node/7066057003,Arrêt de bus,Carrefour N'Dotré,node/7066057003
"{""type"":""Point"",""coordinates"":[-4.0678744,5.4434682]}",node/7066057006,Arrêt de bus,Blé d'Oré,node/7066057006
"{""type"":""Point"",""coordinates"":[-4.0653184,5.4435515]}",node/7066057007,Arrêt de bus,Céleste,node/7066057007
"{""type"":""Point"",""coordinates"":[-4.0636905,5.4436197]}",node/7066057008,Arrêt de bus,Plaque Rouge,node/7066057008
"{""type"":""Point"",""coordinates"":[-4.059904,5.4436954]}",node/7066057009,Arrêt de bus,Carrefour Celeste,node/7066057009
"{""type"":""Point"",""coordinates"":[-4.0555298,5.443826]}",node/7066057010,Arrêt de bus,Saphirs,node/7066057010
"{""type"":""Point"",""coordinates"":[-3.9982422,5.3718141]}",node/7066086747,Arrêt de bus,Sococé 2 Plateaux,node/7066086747
"{""type"":""Point"",""coordinates"":[-4.0024044,5.3480868]}",node/7066086748,Arrêt de bus,La vie,node/7066086748
"{""type"":""Point"",""coordinates"":[-4.0025103,5.3470961]}",node/7066086749,Arrêt de bus,Écoles des Architectes,node/7066086749
"{""type"":""Point"",""coordinates"":[-4.0041921,5.3334295]}",node/7066086751,Arrêt de bus,Mairie de Cocody,node/7066086751
"{""type"":""Point"",""coordinates"":[-4.0044522,5.3329481]}",node/7066086752,Arrêt de bus,Lycée Classique d'Abidjan,node/7066086752
"{""type"":""Point"",""coordinates"":[-4.0036603,5.339732]}",node/7066086753,Arrêt de bus,Carrefour Mermoz,node/7066086753
"{""type"":""Point"",""coordinates"":[-4.0033861,5.3418979]}",node/7066086754,Arrêt de bus,RTI,node/7066086754
"{""type"":""Point"",""coordinates"":[-4.0011296,5.3582735]}",node/7066086755,Arrêt de bus,BMW,node/7066086755
"{""type"":""Point"",""coordinates"":[-3.9860141,5.3844504]}",node/7066239481,Arrêt de bus,Aghien sinsou,node/7066239481
"{""type"":""Point"",""coordinates"":[-3.9823508,5.3836643]}",node/7066239483,Arrêt de bus,Termunis Aghien,node/7066239483
"{""type"":""Point"",""coordinates"":[-4.0400586,5.4383201]}",node/7066312407,Arrêt de bus,Au Feu,node/7066312407
"{""type"":""Point"",""coordinates"":[-4.0692932,5.4424442]}",node/7066312412,Arrêt de bus,Carrefour Ndotre,node/7066312412
"{""type"":""Point"",""coordinates"":[-4.0683965,5.437834]}",node/7066312414,Arrêt de bus,Garage,node/7066312414
"{""type"":""Point"",""coordinates"":[-4.0686605,5.4321703]}",node/7066312415,Arrêt de bus,2ème Porte,node/7066312415
"{""type"":""Point"",""coordinates"":[-4.0690669,5.4305892]}",node/7066312416,Arrêt de bus,Première Porte,node/7066312416
"{""type"":""Point"",""coordinates"":[-4.0800353,5.3697196]}",node/7066312418,Arrêt de bus,Carrefour Zone,node/7066312418
"{""type"":""Point"",""coordinates"":[-4.0803618,5.3695567]}",node/7066312420,Arrêt de bus,Zone Industrielle,node/7066312420
"{""type"":""Point"",""coordinates"":[-4.0777511,5.3745044]}",node/7066312421,Arrêt de bus,Premier,node/7066312421
"{""type"":""Point"",""coordinates"":[-4.0783717,5.3889288]}",node/7066312422,Arrêt de bus,Prison Civile,node/7066312422
"{""type"":""Point"",""coordinates"":[-4.0804343,5.3926346]}",node/7066312423,Arrêt de bus,Barrage,node/7066312423
"{""type"":""Point"",""coordinates"":[-4.0843471,5.4005297]}",node/7066312424,Arrêt de bus,Cité Ado,node/7066312424
"{""type"":""Point"",""coordinates"":[-4.0686597,5.4325555]}",node/7066312426,Arrêt de bus,Sotrapim,node/7066312426
"{""type"":""Point"",""coordinates"":[-4.0022273,5.3792124]}",node/7066654372,Arrêt de bus,Carrefour Zoo,node/7066654372
"{""type"":""Point"",""coordinates"":[-3.9931682,5.3771676]}",node/7066654373,Arrêt de bus,Carrefour Sainte Cécile,node/7066654373
"{""type"":""Point"",""coordinates"":[-3.9903539,5.3723568]}",node/7066654375,Arrêt de bus,Pharmacie Arc-en-ciel,node/7066654375
"{""type"":""Point"",""coordinates"":[-3.9796103,5.3673458]}",node/7066654376,Arrêt de bus,Pharmacie Saint Bernard,node/7066654376
"{""type"":""Point"",""coordinates"":[-3.9932553,5.3770962]}",node/7066654378,Arrêt de bus,Carrefour Vallon,node/7066654378
"{""type"":""Point"",""coordinates"":[-3.9997047,5.3789855]}",node/7066654379,Arrêt de bus,Carrefour Gadji,node/7066654379
"{""type"":""Point"",""coordinates"":[-3.9919008,5.3492659]}",node/7068199654,Arrêt de bus,Carrefour CHU,node/7068199654
"{""type"":""Point"",""coordinates"":[-4.0803581,5.3190808]}",node/7071584250,Arrêt de bus,Yopougon IGES,node/7071584250
"{""type"":""Point"",""coordinates"":[-4.0758406,5.3291632]}",node/7071584251,Arrêt de bus,Cabine Bleue,node/7071584251
"{""type"":""Point"",""coordinates"":[-4.0734266,5.345451]}",node/7071584252,Arrêt de bus,Dialogue,node/7071584252
"{""type"":""Point"",""coordinates"":[-4.0742031,5.3529499]}",node/7071584253,Arrêt de bus,Kabadougou,node/7071584253
"{""type"":""Point"",""coordinates"":[-4.0678546,5.3598]}",node/7071584254,Arrêt de bus,Motar,node/7071584254
"{""type"":""Point"",""coordinates"":[-4.0732549,5.3438661]}",node/7071584260,Arrêt de bus,William-Ponty,node/7071584260
"{""type"":""Point"",""coordinates"":[-4.0732509,5.341062]}",node/7071584262,Arrêt de bus,Ancien Lavage,node/7071584262
"{""type"":""Point"",""coordinates"":[-4.0877382,5.3228805]}",node/7076835391,Arrêt de bus,Église des Assemblés de Dieu de Niangon-Sud,node/7076835391
"{""type"":""Point"",""coordinates"":[-4.0290092,5.3591428]}",node/7076835394,Arrêt de bus,Adjamé Nouvelle Gare,node/7076835394
"{""type"":""Point"",""coordinates"":[-4.0949781,5.315878]}",node/7076835399,Arrêt de bus,Centre Social,node/7076835399
"{""type"":""Point"",""coordinates"":[-4.0934305,5.3653489]}",node/7076873474,Arrêt de bus,Eglise Evangélique la victoire Gesco,node/7076873474
"{""type"":""Point"",""coordinates"":[-4.1025641,5.3551016]}",node/7076873475,Arrêt de bus,Star Oil,node/7076873475
"{""type"":""Point"",""coordinates"":[-4.1032943,5.3530266]}",node/7076873476,Arrêt de bus,Resto Glacier Boulangerie,node/7076873476
"{""type"":""Point"",""coordinates"":[-4.1097672,5.3404104]}",node/7076873478,Arrêt de bus,Yopougon marché Bagnon,node/7076873478
"{""type"":""Point"",""coordinates"":[-4.1087124,5.3423766]}",node/7076873481,Arrêt de bus,Moayé,node/7076873481
"{""type"":""Point"",""coordinates"":[-4.1055688,5.3480615]}",node/7076873484,Arrêt de bus,Centre de Santé Médecine Prophétique,node/7076873484
